Valor de k,Exactiud media,Desviación
5.0,0.9994609164420485,0.00078584257342929
6.0,0.999191374663073,0.0013066522526728546
7.0,0.999191374663073,0.0013066522526728546
8.0,0.998921832884097,0.001387551231938942
9.0,0.998921832884097,0.001387551231938942
10.0,0.9987870619946092,0.0015007451112749408
11.0,0.9987870619946092,0.0015007451112749408
12.0,0.9987870619946092,0.0015007451112749408
13.0,0.9987870619946092,0.0015007451112749408
14.0,0.9987870619946092,0.0015007451112749408
15.0,0.9987870619946092,0.0015007451112749408
16.0,0.9987870619946092,0.0015007451112749408
17.0,0.9986522911051212,0.0017047318922740712
18.0,0.9986522911051212,0.0014134890137064019
19.0,0.9985175202156334,0.0016172506738544553
20.0,0.9985175202156334,0.0016172506738544553
21.0,0.9985175202156334,0.0016172506738544553
22.0,0.9985175202156334,0.0016172506738544553
23.0,0.9986522911051214,0.0015366245621282208
24.0,0.998787061994609,0.0013066522526728546
25.0,0.9986522911051214,0.0015366245621282208
26.0,0.998921832884097,0.001094883882026422
27.0,0.998787061994609,0.0010781671159029783
28.0,0.9986522911051212,0.001205427481131983
29.0,0.998921832884097,0.0009140606446260481
30.0,0.9986522911051212,0.001205427481131983
31.0,0.9982479784366577,0.0012498138134091187
32.0,0.9982479784366577,0.0012498138134091187
33.0,0.9982479784366577,0.0012498138134091187
34.0,0.9977088948787062,0.002113798806112958
35.0,0.9975741239892184,0.0017364014456502815
36.0,0.9973045822102424,0.0018081412216979416
37.0,0.9974393530997304,0.0015600858359555402
38.0,0.9974393530997304,0.0018771412772485385
39.0,0.9971698113207548,0.0015600858359555362
40.0,0.9974393530997304,0.0014389593331578681
41.0,0.9970350404312669,0.0015716851468585513
42.0,0.9973045822102424,0.0013477088948787076
43.0,0.9967654986522909,0.0015600858359555362
44.0,0.9963611859838275,0.0015716851468585685
45.0,0.9942048517520214,0.003031596193854972
46.0,0.9946091644204852,0.003435996976814533
47.0,0.9925876010781671,0.0029832808114796227
48.0,0.9929919137466307,0.0030014902225498894
49.0,0.9915094339622641,0.0033449255110487666
50.0,0.9913746630727763,0.0035758757847497635
51.0,0.9898921832884098,0.0023728863694958175
52.0,0.9900269541778975,0.0024258760107816702
53.0,0.9898921832884098,0.0023728863694958175
54.0,0.9898921832884098,0.002557097838411092
55.0,0.989487870619946,0.002470391210218762
56.0,0.989622641509434,0.0025068834552207727
57.0,0.9890835579514825,0.001672462755524374
58.0,0.9886792452830189,0.0017259094979603423
59.0,0.9882749326145552,0.0019343261582759278
60.0,0.9882749326145552,0.0019343261582759278
61.0,0.9880053908355795,0.001828121289252093
62.0,0.9881401617250674,0.0017879378923748796
63.0,0.9876010781671158,0.001736401445650278
64.0,0.9871967654986522,0.002214511688026266
65.0,0.9867924528301886,0.002070389689452449
66.0,0.9869272237196764,0.0021980466887196923
67.0,0.9857142857142858,0.003085046669072643
68.0,0.9857142857142858,0.003085046669072643
69.0,0.985309973045822,0.003550388105746497
70.0,0.9851752021563343,0.0035657025755587504
71.0,0.9847708894878705,0.0037300141517784533
72.0,0.9846361185983827,0.0038214142530344475
73.0,0.9836927223719677,0.003700681999392417
74.0,0.9836927223719677,0.0037975748796779817
75.0,0.9835579514824799,0.0035809515513710094
76.0,0.9835579514824799,0.0035809515513710094
77.0,0.9822102425876011,0.003149143246778409
78.0,0.9822102425876011,0.0027816398167857513
79.0,0.9820754716981133,0.003371966577681087
80.0,0.9819407008086254,0.0032288810109733237
81.0,0.9820754716981133,0.0037542825544970597
82.0,0.9818059299191375,0.003462326840610547
83.0,0.9814016172506739,0.003730014151778465
84.0,0.9814016172506739,0.003730014151778465
85.0,0.9800539083557952,0.00655546442426701
86.0,0.9800539083557952,0.00655546442426701
87.0,0.9791105121293799,0.006219935719253001
88.0,0.9795148247978437,0.006596893935590535
89.0,0.9784366576819407,0.006477420399298047
90.0,0.9781671159029649,0.006443683605327159
91.0,0.9778975741239891,0.006662645333858898
92.0,0.9777628032345014,0.00691152636385877
93.0,0.9777628032345014,0.00691152636385877
94.0,0.9778975741239891,0.0069429902277041485
95.0,0.9776280323450134,0.00689047063674617
96.0,0.9772237196765499,0.006916780280515544
97.0,0.9769541778975741,0.006864060149998296
98.0,0.9769541778975741,0.0071619031027420205
99.0,0.9764150943396228,0.00758797210795647
